time,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6_1,P-RN-S7_1,P-VR-S_1,P-E3-S6_2,P-E3-S6_3,P-E3-S6_4,P-E3-S6_5,P-VR-S_2,P-VR-S_3,P-RN-S7_2,P-RN-S7_3,P-RN-S7_4
124156801.0000,803.99,799.69,767.70,771.33,746.92,749.24,774.53,783.74,785.07,751.24,776.63,761.86,750.41,757.81,761.01,760.03,760.03,761.68,754.61,753.84,750.41,781.29,790.87
124243201.0000,803.99,799.69,767.69,771.33,746.92,749.24,774.52,783.73,785.05,751.24,776.53,761.85,750.40,757.80,761.00,760.03,760.03,761.67,754.61,753.84,750.40,781.28,790.86
124329601.0000,803.99,799.69,767.69,771.33,746.92,749.24,774.51,783.72,785.03,751.23,776.44,761.85,750.40,757.80,760.99,760.02,760.02,761.67,754.61,753.84,750.40,781.27,790.86
124416001.0000,803.99,799.68,767.68,771.33,746.92,749.24,774.49,783.72,785.02,751.23,776.35,761.84,750.40,757.80,760.98,760.01,760.01,761.67,754.61,753.84,750.40,781.26,790.86
124502401.0000,803.99,799.68,767.67,771.33,746.92,749.24,774.48,783.71,785.00,751.23,776.26,761.84,750.39,757.79,760.97,760.01,760.01,761.67,754.61,753.84,750.39,781.25,790.86
124588801.0000,803.99,799.68,767.66,771.33,746.92,749.24,774.47,783.70,784.98,751.23,776.17,761.83,750.39,757.79,760.96,760.00,760.00,761.67,754.61,753.84,750.39,781.25,790.86
124675201.0000,803.99,799.68,767.65,771.33,746.92,749.24,774.46,783.70,784.97,751.23,776.09,761.82,750.39,757.79,760.95,759.99,759.99,761.67,754.60,753.84,750.39,781.24,790.86
124761601.0000,803.99,799.68,767.64,771.33,746.92,749.24,774.44,783.69,784.95,751.23,776.00,761.82,750.38,757.79,760.94,759.98,759.98,761.67,754.60,753.84,750.38,781.23,790.85
124848001.0000,803.99,799.67,767.64,771.33,746.92,749.24,774.43,783.68,784.94,751.23,775.92,761.81,750.38,757.78,760.93,759.98,759.98,761.66,754.60,753.84,750.38,781.22,790.85
124934401.0000,803.99,799.67,767.63,771.33,746.91,749.24,774.42,783.68,784.92,751.23,775.84,761.81,750.37,757.78,760.92,759.97,759.97,761.66,754.60,753.83,750.37,781.22,790.85
125020801.0000,803.99,799.67,767.62,771.32,746.91,749.24,774.41,783.67,784.91,751.23,775.76,761.80,750.37,757.78,760.91,759.96,759.96,761.66,754.60,753.83,750.37,781.21,790.85
125107201.0000,803.99,799.67,767.61,771.32,746.91,749.24,774.39,783.67,784.89,751.23,775.69,761.80,750.37,757.77,760.90,759.96,759.96,761.66,754.60,753.83,750.37,781.20,790.85
125193601.0000,803.98,799.66,767.61,771.32,746.91,749.23,774.38,783.66,784.88,751.23,775.61,761.79,750.36,757.77,760.89,759.95,759.95,761.66,754.60,753.83,750.36,781.19,790.85
125280001.0000,803.98,799.66,767.60,771.32,746.91,749.23,774.37,783.65,784.87,751.23,775.54,761.79,750.36,757.77,760.88,759.94,759.94,761.66,754.60,753.83,750.36,781.18,790.85
125366401.0000,803.98,799.66,767.59,771.32,746.91,749.23,774.36,783.65,784.85,751.23,775.47,761.78,750.36,757.77,760.87,759.94,759.94,761.65,754.59,753.83,750.36,781.18,790.84
125452801.0000,803.98,799.66,767.58,771.32,746.91,749.23,774.35,783.64,784.84,751.23,775.40,761.77,750.35,757.76,760.86,759.93,759.93,761.65,754.59,753.83,750.35,781.17,790.84
125539201.0000,803.98,799.66,767.58,771.32,746.91,749.23,774.33,783.63,784.82,751.23,775.33,761.77,750.35,757.76,760.85,759.92,759.92,761.65,754.59,753.83,750.35,781.16,790.84
125625601.0000,803.98,799.65,767.57,771.32,746.91,749.23,774.32,783.63,784.81,751.23,775.26,761.76,750.35,757.76,760.84,759.92,759.92,761.65,754.59,753.83,750.35,781.15,790.84
125712001.0000,803.98,799.65,767.56,771.32,746.91,749.23,774.31,783.62,784.80,751.23,775.19,761.76,750.34,757.75,760.83,759.91,759.91,761.65,754.59,753.83,750.34,781.14,790.84
125798401.0000,803.98,799.65,767.56,771.32,746.91,749.23,774.30,783.61,784.78,751.23,775.13,761.75,750.34,757.75,760.82,759.90,759.90,761.65,754.59,753.83,750.34,781.14,790.84
125884801.0000,803.98,799.65,767.55,771.32,746.91,749.23,774.29,783.61,784.77,751.23,775.06,761.75,750.34,757.75,760.81,759.90,759.90,761.65,754.59,753.82,750.34,781.13,790.84
125971201.0000,803.98,799.65,767.54,771.32,746.91,749.23,774.28,783.60,784.76,751.23,775.00,761.74,750.33,757.75,760.81,759.89,759.89,761.64,754.58,753.82,750.33,781.12,790.83
126057601.0000,803.98,799.64,767.54,771.32,746.91,749.23,774.26,783.60,784.74,751.23,774.94,761.74,750.33,757.74,760.80,759.88,759.88,761.64,754.58,753.82,750.33,781.11,790.83
126144001.0000,803.98,799.64,767.53,771.31,746.91,749.23,774.25,783.59,784.73,751.23,774.88,761.73,750.32,757.74,760.79,759.88,759.88,761.64,754.58,753.82,750.32,781.10,790.83
126230401.0000,803.98,799.64,767.52,771.31,746.91,749.23,774.24,783.58,784.72,751.23,774.82,761.72,750.32,757.74,760.78,759.87,759.87,761.64,754.58,753.82,750.32,781.10,790.83
126316801.0000,803.98,799.64,767.52,771.31,746.91,749.23,774.23,783.58,784.71,751.22,774.76,761.72,750.32,757.73,760.77,759.87,759.87,761.64,754.58,753.82,750.32,781.09,790.83
126403201.0000,803.98,799.64,767.51,771.31,746.91,749.23,774.22,783.57,784.69,751.22,774.71,761.71,750.31,757.73,760.76,759.86,759.86,761.64,754.58,753.82,750.31,781.08,790.83
126489601.0000,803.98,799.64,767.51,771.31,746.91,749.23,774.21,783.57,784.68,751.22,774.65,761.71,750.31,757.73,760.75,759.85,759.85,761.63,754.58,753.82,750.31,781.07,790.83
126576001.0000,803.98,799.63,767.50,771.31,746.91,749.23,774.20,783.56,784.67,751.22,774.59,761.70,750.31,757.73,760.75,759.85,759.85,761.63,754.58,753.82,750.31,781.06,790.82
126662401.0000,803.97,799.63,767.49,771.31,746.91,749.23,774.19,783.55,784.66,751.22,774.54,761.70,750.30,757.72,760.74,759.84,759.84,761.63,754.57,753.82,750.30,781.05,790.82
126748801.0000,803.97,799.63,767.49,771.31,746.91,749.23,774.18,783.55,784.64,751.22,774.49,761.69,750.30,757.72,760.73,759.84,759.84,761.63,754.57,753.82,750.30,781.05,790.82
126835201.0000,803.97,799.63,767.48,771.31,746.91,749.22,774.17,783.54,784.63,751.22,774.43,761.69,750.30,757.72,760.72,759.83,759.83,761.63,754.57,753.81,750.30,781.04,790.82
126921601.0000,803.97,799.63,767.48,771.31,746.91,749.22,774.16,783.54,784.62,751.22,774.38,761.68,750.29,757.71,760.71,759.82,759.82,761.63,754.57,753.81,750.29,781.03,790.82
127008001.0000,803.97,799.62,767.47,771.31,746.91,749.22,774.15,783.53,784.61,751.22,774.33,761.67,750.29,757.71,760.70,759.82,759.82,761.62,754.57,753.81,750.29,781.02,790.82
127094401.0000,803.97,799.62,767.47,771.31,746.91,749.22,774.14,783.53,784.60,751.22,774.28,761.67,750.28,757.71,760.70,759.81,759.81,761.62,754.57,753.81,750.28,781.01,790.81
127180801.0000,803.97,799.62,767.46,771.31,746.91,749.22,774.13,783.52,784.59,751.22,774.23,761.66,750.28,757.71,760.69,759.81,759.81,761.62,754.57,753.81,750.28,781.01,790.81
127267201.0000,803.97,799.62,767.45,771.31,746.91,749.22,774.12,783.52,784.58,751.22,774.19,761.66,750.28,757.70,760.68,759.80,759.80,761.62,754.57,753.81,750.28,781.00,790.81
127353601.0000,803.97,799.62,767.45,771.30,746.91,749.22,774.11,783.51,784.56,751.22,774.14,761.65,750.27,757.70,760.67,759.80,759.80,761.62,754.56,753.81,750.27,780.99,790.81
127440001.0000,803.97,799.62,767.44,771.30,746.91,749.22,774.10,783.51,784.55,751.22,774.09,761.65,750.27,757.70,760.67,759.79,759.79,761.62,754.56,753.81,750.27,780.98,790.81
127526401.0000,803.97,799.61,767.44,771.30,746.91,749.22,774.09,783.50,784.54,751.22,774.05,761.64,750.27,757.69,760.66,759.79,759.79,761.62,754.56,753.81,750.27,780.97,790.81
127612801.0000,803.97,799.61,767.43,771.30,746.91,749.22,774.08,783.50,784.53,751.22,774.00,761.64,750.26,757.69,760.65,759.78,759.78,761.61,754.56,753.81,750.26,780.97,790.81
127699201.0000,803.97,799.61,767.43,771.30,746.91,749.22,774.07,783.49,784.52,751.22,773.96,761.63,750.26,757.69,760.64,759.78,759.78,761.61,754.56,753.80,750.26,780.96,790.80
127785601.0000,803.97,799.61,767.42,771.30,746.90,749.22,774.06,783.49,784.51,751.22,773.91,761.62,750.26,757.69,760.64,759.77,759.77,761.61,754.56,753.80,750.26,780.95,790.80
127872001.0000,803.97,799.61,767.42,771.30,746.90,749.22,774.05,783.48,784.50,751.22,773.87,761.62,750.25,757.68,760.63,759.77,759.77,761.61,754.56,753.80,750.25,780.94,790.80
127958401.0000,803.97,799.60,767.41,771.30,746.90,749.22,774.04,783.48,784.49,751.22,773.83,761.61,750.25,757.68,760.62,759.76,759.76,761.61,754.55,753.80,750.25,780.93,790.80
128044801.0000,803.97,799.60,767.41,771.30,746.90,749.22,774.03,783.47,784.48,751.22,773.78,761.61,750.24,757.68,760.62,759.76,759.76,761.61,754.55,753.80,750.24,780.92,790.80
128131201.0000,803.96,799.60,767.40,771.30,746.90,749.22,774.02,783.46,784.47,751.22,773.74,761.60,750.24,757.67,760.61,759.75,759.75,761.60,754.55,753.80,750.24,780.92,790.80
128217601.0000,803.96,799.60,767.40,771.30,746.90,749.22,774.01,783.46,784.46,751.22,773.70,761.60,750.24,757.67,760.60,759.75,759.75,761.60,754.55,753.80,750.24,780.91,790.79
128304001.0000,803.96,799.60,767.39,771.30,746.90,749.22,774.00,783.46,784.45,751.22,773.66,761.59,750.23,757.67,760.59,759.74,759.74,761.60,754.55,753.80,750.23,780.90,790.79
128390401.0000,803.96,799.60,767.39,771.30,746.90,749.22,773.99,783.45,784.44,751.22,773.62,761.58,750.23,757.67,760.59,759.74,759.74,761.60,754.55,753.80,750.23,780.89,790.79
128476801.0000,803.96,799.59,767.39,771.29,746.90,749.22,773.98,783.45,784.43,751.22,773.59,761.58,750.23,757.66,760.58,759.73,759.73,761.60,754.55,753.80,750.23,780.88,790.79
128563201.0000,803.96,799.59,767.38,771.29,746.90,749.22,773.97,783.44,784.42,751.22,773.55,761.57,750.22,757.66,760.57,759.73,759.73,761.60,754.55,753.80,750.22,780.88,790.79
128649601.0000,803.96,799.59,767.38,771.29,746.90,749.21,773.96,783.44,784.41,751.22,773.51,761.57,750.22,757.66,760.57,759.72,759.72,761.59,754.54,753.79,750.22,780.87,790.79
128736001.0000,803.96,799.59,767.37,771.29,746.90,749.21,773.95,783.43,784.40,751.22,773.48,761.56,750.22,757.66,760.56,759.72,759.72,761.59,754.54,753.79,750.22,780.86,790.79
128822401.0000,803.96,799.59,767.37,771.29,746.90,749.21,773.95,783.43,784.39,751.22,773.44,761.56,750.21,757.65,760.55,759.71,759.71,761.59,754.54,753.79,750.21,780.85,790.78
128908801.0000,803.96,799.58,767.36,771.29,746.90,749.21,773.94,783.43,784.38,751.22,773.40,761.55,750.21,757.65,760.55,759.71,759.71,761.59,754.54,753.79,750.21,780.84,790.78
128995201.0000,803.96,799.58,767.36,771.29,746.90,749.21,773.93,783.42,784.38,751.22,773.37,761.55,750.20,757.65,760.54,759.70,759.70,761.59,754.54,753.79,750.20,780.83,790.78
129081601.0000,803.96,799.58,767.35,771.29,746.90,749.21,773.92,783.42,784.37,751.22,773.34,761.54,750.20,757.64,760.54,759.70,759.70,761.59,754.54,753.79,750.20,780.83,790.78
129168001.0000,803.96,799.58,767.35,771.29,746.90,749.21,773.91,783.41,784.36,751.22,773.30,761.53,750.20,757.64,760.53,759.69,759.69,761.58,754.54,753.79,750.20,780.82,790.78
129254401.0000,803.96,799.58,767.35,771.29,746.90,749.21,773.90,783.41,784.35,751.22,773.27,761.53,750.19,757.64,760.52,759.69,759.69,761.58,754.53,753.79,750.19,780.81,790.78
129340801.0000,803.96,799.58,767.34,771.29,746.90,749.21,773.89,783.41,784.34,751.21,773.24,761.52,750.19,757.64,760.52,759.68,759.68,761.58,754.53,753.79,750.19,780.80,790.77
129427201.0000,803.95,799.57,767.34,771.29,746.90,749.21,773.89,783.40,784.33,751.21,773.20,761.52,750.19,757.63,760.51,759.68,759.68,761.58,754.53,753.79,750.19,780.79,790.77
129513601.0000,803.95,799.57,767.33,771.29,746.90,749.21,773.88,783.40,784.32,751.21,773.17,761.51,750.18,757.63,760.50,759.67,759.67,761.58,754.53,753.78,750.18,780.78,790.77
129600001.0000,803.95,799.57,767.33,771.29,746.90,749.21,773.87,783.40,784.31,751.21,773.14,761.51,750.18,757.63,760.50,759.67,759.67,761.58,754.53,753.78,750.18,780.78,790.77
129686401.0000,803.95,799.57,767.33,771.28,746.90,749.21,773.86,783.39,784.31,751.21,773.11,761.50,750.17,757.62,760.49,759.66,759.66,761.57,754.53,753.78,750.17,780.77,790.77
129772801.0000,803.95,799.57,767.32,771.28,746.90,749.21,773.85,783.39,784.30,751.21,773.08,761.49,750.17,757.62,760.49,759.66,759.66,761.57,754.53,753.78,750.17,780.76,790.77
129859201.0000,803.95,799.57,767.32,771.28,746.90,749.21,773.84,783.38,784.29,751.21,773.05,761.49,750.17,757.62,760.48,759.66,759.66,761.57,754.53,753.78,750.17,780.75,790.76
129945601.0000,803.95,799.56,767.31,771.28,746.90,749.21,773.84,783.38,784.28,751.21,773.02,761.48,750.16,757.62,760.47,759.65,759.65,761.57,754.52,753.78,750.16,780.74,790.76
130032001.0000,803.95,799.56,767.31,771.28,746.90,749.21,773.83,783.38,784.27,751.21,772.99,761.48,750.16,757.61,760.47,759.65,759.65,761.57,754.52,753.78,750.16,780.74,790.76
130118401.0000,803.95,799.56,767.31,771.28,746.90,749.21,773.82,783.37,784.26,751.21,772.96,761.47,750.16,757.61,760.46,759.64,759.64,761.57,754.52,753.78,750.16,780.73,790.76
130204801.0000,803.95,799.56,767.30,771.28,746.90,749.21,773.81,783.37,784.26,751.21,772.93,761.47,750.15,757.61,760.46,759.64,759.64,761.57,754.52,753.78,750.15,780.72,790.76
130291201.0000,803.95,799.56,767.30,771.28,746.90,749.21,773.80,783.36,784.25,751.21,772.91,761.46,750.15,757.60,760.45,759.63,759.63,761.56,754.52,753.78,750.15,780.71,790.76
130377601.0000,803.95,799.56,767.29,771.28,746.90,749.21,773.80,783.36,784.24,751.21,772.88,761.46,750.15,757.60,760.45,759.63,759.63,761.56,754.52,753.78,750.15,780.70,790.76
130464001.0000,803.95,799.55,767.29,771.28,746.90,749.21,773.79,783.36,784.23,751.21,772.85,761.45,750.14,757.60,760.44,759.62,759.62,761.56,754.52,753.77,750.14,780.69,790.75
130550401.0000,803.95,799.55,767.29,771.28,746.89,749.20,773.78,783.35,784.23,751.21,772.82,761.44,750.14,757.60,760.43,759.62,759.62,761.56,754.52,753.77,750.14,780.69,790.75
130636801.0000,803.95,799.55,767.28,771.28,746.89,749.20,773.77,783.35,784.22,751.21,772.80,761.44,750.13,757.59,760.43,759.62,759.62,761.56,754.51,753.77,750.13,780.68,790.75
130723201.0000,803.95,799.55,767.28,771.28,746.89,749.20,773.77,783.34,784.21,751.21,772.77,761.43,750.13,757.59,760.42,759.61,759.61,761.56,754.51,753.77,750.13,780.67,790.75
130809601.0000,803.94,799.55,767.28,771.27,746.89,749.20,773.76,783.34,784.20,751.21,772.74,761.43,750.13,757.59,760.42,759.61,759.61,761.55,754.51,753.77,750.13,780.66,790.75
130896001.0000,803.94,799.55,767.27,771.27,746.89,749.20,773.75,783.34,784.20,751.21,772.72,761.42,750.12,757.58,760.41,759.60,759.60,761.55,754.51,753.77,750.12,780.65,790.75
130982401.0000,803.94,799.55,767.27,771.27,746.89,749.20,773.74,783.33,784.19,751.21,772.69,761.42,750.12,757.58,760.41,759.60,759.60,761.55,754.51,753.77,750.12,780.64,790.74
131068801.0000,803.94,799.54,767.27,771.27,746.89,749.20,773.74,783.33,784.18,751.21,772.67,761.41,750.12,757.58,760.40,759.59,759.59,761.55,754.51,753.77,750.12,780.63,790.74
131155201.0000,803.94,799.54,767.26,771.27,746.89,749.20,773.73,783.32,784.17,751.21,772.64,761.40,750.11,757.58,760.40,759.59,759.59,761.55,754.51,753.77,750.11,780.63,790.74
131241601.0000,803.94,799.54,767.26,771.27,746.89,749.20,773.72,783.32,784.17,751.21,772.62,761.40,750.11,757.57,760.39,759.59,759.59,761.55,754.51,753.77,750.11,780.62,790.74
131328001.0000,803.94,799.54,767.25,771.27,746.89,749.20,773.71,783.32,784.16,751.21,772.59,761.39,750.10,757.57,760.39,759.58,759.58,761.54,754.50,753.77,750.10,780.61,790.74
131414401.0000,803.94,799.54,767.25,771.27,746.89,749.20,773.71,783.31,784.15,751.21,772.57,761.39,750.10,757.57,760.38,759.58,759.58,761.54,754.50,753.76,750.10,780.60,790.74
131500801.0000,803.94,799.54,767.25,771.27,746.89,749.20,773.70,783.31,784.14,751.21,772.55,761.38,750.10,757.56,760.37,759.57,759.57,761.54,754.50,753.76,750.10,780.59,790.73
131587201.0000,803.94,799.53,767.24,771.27,746.89,749.20,773.69,783.30,784.14,751.21,772.52,761.38,750.09,757.56,760.37,759.57,759.57,761.54,754.50,753.76,750.09,780.58,790.73
131673601.0000,803.94,799.53,767.24,771.27,746.89,749.20,773.69,783.30,784.13,751.21,772.50,761.37,750.09,757.56,760.36,759.57,759.57,761.54,754.50,753.76,750.09,780.58,790.73
131760001.0000,803.94,799.53,767.24,771.27,746.89,749.20,773.68,783.29,784.12,751.21,772.48,761.36,750.09,757.56,760.36,759.56,759.56,761.54,754.50,753.76,750.09,780.57,790.73
131846401.0000,803.94,799.53,767.23,771.27,746.89,749.20,773.67,783.29,784.12,751.21,772.45,761.36,750.08,757.55,760.35,759.56,759.56,761.53,754.50,753.76,750.08,780.56,790.73
131932801.0000,803.94,799.53,767.23,771.27,746.89,749.20,773.66,783.29,784.11,751.21,772.43,761.35,750.08,757.55,760.35,759.56,759.56,761.53,754.49,753.76,750.08,780.55,790.73
132019201.0000,803.94,799.53,767.23,771.27,746.89,749.20,773.66,783.28,784.10,751.21,772.41,761.35,750.08,757.55,760.34,759.55,759.55,761.53,754.49,753.76,750.08,780.54,790.73
132105601.0000,803.93,799.53,767.22,771.26,746.89,749.20,773.65,783.28,784.10,751.21,772.39,761.34,750.07,757.54,760.34,759.55,759.55,761.53,754.49,753.76,750.07,780.53,790.72
132192001.0000,803.93,799.52,767.22,771.26,746.89,749.20,773.64,783.27,784.09,751.21,772.37,761.34,750.07,757.54,760.33,759.54,759.54,761.53,754.49,753.76,750.07,780.53,790.72
132278401.0000,803.93,799.52,767.22,771.26,746.89,749.20,773.64,783.27,784.08,751.21,772.35,761.33,750.06,757.54,760.33,759.54,759.54,761.53,754.49,753.76,750.06,780.52,790.72
132364801.0000,803.93,799.52,767.21,771.26,746.89,749.20,773.63,783.27,784.08,751.21,772.32,761.33,750.06,757.54,760.33,759.54,759.54,761.52,754.49,753.75,750.06,780.51,790.72
132451201.0000,803.93,799.52,767.21,771.26,746.89,749.20,773.62,783.26,784.07,751.21,772.30,761.32,750.06,757.53,760.32,759.53,759.53,761.52,754.49,753.75,750.06,780.50,790.72
132537601.0000,803.93,799.52,767.21,771.26,746.89,749.19,773.62,783.26,784.06,751.21,772.28,761.31,750.05,757.53,760.32,759.53,759.53,761.52,754.49,753.75,750.05,780.49,790.72
132624001.0000,803.93,799.52,767.21,771.26,746.89,749.19,773.61,783.25,784.06,751.21,772.26,761.31,750.05,757.53,760.31,759.53,759.53,761.52,754.48,753.75,750.05,780.48,790.71
132710401.0000,803.93,799.52,767.20,771.26,746.89,749.19,773.60,783.25,784.05,751.21,772.24,761.30,750.05,757.52,760.31,759.52,759.52,761.52,754.48,753.75,750.05,780.48,790.71
132796801.0000,803.93,799.52,767.20,771.26,746.89,749.19,773.60,783.24,784.04,751.21,772.22,761.30,750.04,757.52,760.30,759.52,759.52,761.52,754.48,753.75,750.04,780.47,790.71
132883201.0000,803.93,799.51,767.20,771.26,746.89,749.19,773.59,783.24,784.04,751.21,772.20,761.29,750.04,757.52,760.30,759.52,759.52,761.51,754.48,753.75,750.04,780.46,790.71
132969601.0000,803.93,799.51,767.19,771.26,746.89,749.19,773.58,783.24,784.03,751.21,772.18,761.29,750.03,757.52,760.29,759.51,759.51,761.51,754.48,753.75,750.03,780.45,790.71
133056001.0000,803.93,799.51,767.19,771.26,746.89,749.19,773.58,783.23,784.03,751.21,772.16,761.28,750.03,757.51,760.29,759.51,759.51,761.51,754.48,753.75,750.03,780.44,790.71
133142401.0000,803.93,799.51,767.19,771.26,746.89,749.19,773.57,783.23,784.02,751.21,772.14,761.27,750.03,757.51,760.28,759.50,759.50,761.51,754.48,753.75,750.03,780.43,790.70
133228801.0000,803.93,799.51,767.18,771.26,746.88,749.19,773.56,783.22,784.01,751.21,772.12,761.27,750.02,757.51,760.28,759.50,759.50,761.51,754.48,753.74,750.02,780.42,790.70
133315201.0000,803.93,799.51,767.18,771.25,746.88,749.19,773.56,783.22,784.01,751.21,772.10,761.26,750.02,757.50,760.27,759.50,759.50,761.51,754.47,753.74,750.02,780.42,790.70
133401601.0000,803.92,799.51,767.18,771.25,746.88,749.19,773.55,783.21,784.00,751.21,772.08,761.26,750.02,757.50,760.27,759.49,759.49,761.50,754.47,753.74,750.02,780.41,790.70
133488001.0000,803.92,799.51,767.18,771.25,746.88,749.19,773.54,783.21,784.00,751.21,772.07,761.25,750.01,757.50,760.27,759.49,759.49,761.50,754.47,753.74,750.01,780.40,790.70
133574401.0000,803.92,799.50,767.17,771.25,746.88,749.19,773.54,783.21,783.99,751.21,772.05,761.25,750.01,757.50,760.26,759.49,759.49,761.50,754.47,753.74,750.01,780.39,790.70
133660801.0000,803.92,799.50,767.17,771.25,746.88,749.19,773.53,783.20,783.98,751.21,772.03,761.24,750.01,757.49,760.26,759.48,759.48,761.50,754.47,753.74,750.01,780.38,790.70
133747201.0000,803.92,799.50,767.17,771.25,746.88,749.19,773.53,783.20,783.98,751.21,772.01,761.23,750.00,757.49,760.25,759.48,759.48,761.50,754.47,753.74,750.00,780.37,790.69
133833601.0000,803.92,799.50,767.16,771.25,746.88,749.19,773.52,783.19,783.97,751.20,771.99,761.23,750.00,757.49,760.25,759.48,759.48,761.50,754.47,753.74,750.00,780.37,790.69
133920001.0000,803.92,799.50,767.16,771.25,746.88,749.19,773.51,783.19,783.97,751.20,771.97,761.22,749.99,757.48,760.24,759.47,759.47,761.49,754.47,753.74,749.99,780.36,790.69
134006401.0000,803.92,799.50,767.16,771.25,746.88,749.19,773.51,783.18,783.96,751.20,771.96,761.22,749.99,757.48,760.24,759.47,759.47,761.49,754.46,753.74,749.99,780.35,790.69
134092801.0000,803.92,799.50,767.16,771.25,746.88,749.19,773.50,783.18,783.95,751.20,771.94,761.21,749.99,757.48,760.23,759.47,759.47,761.49,754.46,753.74,749.99,780.34,790.69
134179201.0000,803.92,799.50,767.15,771.25,746.88,749.19,773.49,783.18,783.95,751.20,771.92,761.21,749.98,757.48,760.23,759.46,759.46,761.49,754.46,753.73,749.98,780.33,790.69
