time,N-A-1,N-QE3-1,N-VR-C,N-A-2,N-GR-1,N-GR-2,N-GR-3,N-GR-4,N-PC-1,N-SL-1,N-VH-1,N-VR-C2,S-ACE2-1,S-DCE2-1,S-LL-1,S-LL-2,S-M-1,S-PS-1,S-PS-2,S-VR-ES,NC-CR-1,NC-CR-2,S-T4-1,S-T4-2,S-T4-3,P-VH-1,A-LR-1,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6,P-RN-S7,P-VR-S,P-E3-1,N-VR-3,N-VR-B,N-M-2,PAS-NE-1,PAS-NE-2,PAS-NE-3,PAS-NE-4,PAS-NE-5,PAS-NE-6,PAS-NE-10,PAS-NE-11,PAS-NE-7,PAS-NE-8,PAS-NE-9,P-M-1,P-VR-2,D-VR-Q,PAS-NE-12,PAS-NV-1,PAS-NV-2,PAS-NV-3,PAS-NV-4,PAS-NV-5,PAS-NV-6,PAS-NV-7,PAS-NV-8,N-QM-1,S-ML-1,N-VR-C2
1728001.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.93,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.95,-0.10000E+31,734.85,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.64,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.94,-0.10000E+31,761.91,775.86,771.94,-0.10000E+31,754.82,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
1814401.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.92,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.95,-0.10000E+31,734.85,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.64,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.94,-0.10000E+31,761.91,775.86,771.94,-0.10000E+31,754.81,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
1900801.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.92,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.95,-0.10000E+31,734.85,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.94,-0.10000E+31,761.91,775.86,771.94,-0.10000E+31,754.81,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
1987201.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.95,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.94,-0.10000E+31,761.91,775.86,771.94,-0.10000E+31,754.81,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2073601.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.95,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.94,-0.10000E+31,761.91,775.86,771.94,-0.10000E+31,754.81,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2160001.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.91,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.95,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.94,-0.10000E+31,761.91,775.86,771.94,-0.10000E+31,754.81,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2246401.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.95,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.81,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2332801.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.17,786.17,786.17,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2419201.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2505601.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2592001.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2678401.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2764801.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.68,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.84,785.17,741.68,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2851201.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.90,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.87,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.90,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
2937601.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.87,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.89,775.85,771.93,-0.10000E+31,754.80,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3024001.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.87,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.94,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.89,775.85,771.93,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3110401.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.93,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.89,775.85,771.93,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3196801.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.93,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.93,-0.10000E+31,761.89,775.85,771.93,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3283201.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.93,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.89,775.85,771.92,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3369601.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.86,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.89,792.58,-0.10000E+31,763.93,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.89,775.85,771.92,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3456001.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.93,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.89,775.85,771.92,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3542401.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.93,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.89,775.85,771.92,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3628801.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.89,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.93,-0.10000E+31,734.83,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.89,775.85,771.92,-0.10000E+31,754.79,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.53,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3715201.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.16,786.16,786.16,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.93,-0.10000E+31,734.82,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.88,775.85,771.92,-0.10000E+31,754.78,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3801601.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.15,786.15,786.15,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.92,-0.10000E+31,734.82,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.88,775.85,771.92,-0.10000E+31,754.78,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3888001.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.15,786.15,786.15,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.92,-0.10000E+31,734.82,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.88,775.85,771.92,-0.10000E+31,754.78,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
3974401.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.28,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.15,786.15,786.15,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.92,-0.10000E+31,734.82,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.88,775.85,771.92,-0.10000E+31,754.78,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
4060801.000000,-0.10000E+31,755.56,724.93,-0.10000E+31,743.05,779.00,804.27,-0.10000E+31,-0.10000E+31,-0.10000E+31,672.67,775.37,786.15,786.15,786.15,775.85,-0.10000E+31,-0.10000E+31,-0.10000E+31,761.88,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,726.84,-0.10000E+31,-0.10000E+31,-0.10000E+31,770.32,-0.10000E+31,741.67,-0.10000E+31,785.17,791.79,795.88,792.58,-0.10000E+31,763.92,-0.10000E+31,734.82,785.17,741.67,660.83,-0.10000E+31,-0.10000E+31,-0.10000E+31,789.63,-0.10000E+31,-0.10000E+31,-0.10000E+31,771.92,-0.10000E+31,761.88,775.85,771.92,-0.10000E+31,754.78,724.93,672.67,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,821.52,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,-0.10000E+31,724.93
